Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received ,avg val received,min val sent,max val sent,avg val sent,min value sent to contract,max val sent to contract,avg value sent to contract,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether sent contracts,total ether balance, Total ERC20 tnxs, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec addr, ERC20 uniq sent addr.1, ERC20 uniq rec contract addr, ERC20 avg time between sent tnx, ERC20 avg time between rec tnx, ERC20 avg time between rec 2 tnx, ERC20 avg time between contract tnx, ERC20 min val rec, ERC20 max val rec, ERC20 avg val rec, ERC20 min val sent, ERC20 max val sent, ERC20 avg val sent, ERC20 min val sent contract, ERC20 max val sent contract, ERC20 avg val sent contract, ERC20 uniq sent token name, ERC20 uniq rec token name,FLAG
-0.23524882081785184,0.21302440851994475,-0.27496807375152793,-0.13990149094228296,-0.16337455725863234,-0.026369800312643746,-0.09497781245721425,-0.09416034452413566,-0.13146194470646214,-0.04013923434046664,-0.03456218070923569,-0.027423731260842202,-0.04730864412403356,-0.18300928537468986,-0.013525594352095785,-0.014978491755865487,-0.01665664799114053,-0.19474634864558282,-0.02833032414520228,-0.03192945878871024,-0.014978510779808272,-0.006094504030054582,-0.07750857429584221,-0.011770754763513578,-0.01124388214507903,-0.01732329017066747,-0.05125758936169733,-0.08884558898190763,-0.050101897537643374,-0.27108439104752136,0.0,0.0,0.0,0.0,-0.027525483819507802,-0.011375346439883763,-0.01942503686938011,-0.01066510647734252,-0.010573236234220688,-0.010223083841798817,0.0,0.0,0.0,-0.19643809045360097,-0.2759793967374693,0
-0.06378587340344447,-0.2840817677827596,0.5191005035027615,-0.14254284328749828,0.08747878334078375,-0.026369800312643746,-0.0882800220423705,-0.08657904471507687,-0.13416816427585115,-0.03396071858816336,-0.033738398070946043,-0.03455987244601547,-0.0022050944110628507,0.24770829630789323,-0.013525594352095785,-0.014978491755865487,-0.01665664799114053,-0.02171233833711688,-0.02603686025350473,-0.029673045164142067,-0.014978510779808272,-0.006094518832488606,-0.058832655397517364,-0.011770140646704525,-0.01124388214507903,-0.01732329017066747,-0.05125758936169733,0.0005306499298110413,-0.050101897537643374,0.2120270707957705,0.0,0.0,0.0,0.0,-0.027525483819507802,-0.011374946211110178,-0.019421258688059443,-0.01066510647734252,-0.010573236234220688,-0.010223083841798817,0.0,0.0,0.0,-0.19643809045360097,0.22352186645503339,0
-0.23675914466599282,0.19178140655007897,-0.06017873258968051,-0.15310825266835965,-0.15699692995525735,-0.019299584399480953,-0.0882800220423705,-0.09795099442866505,-0.13453041172348001,-0.04014021879940912,-0.034643866945372144,-0.03463202114446468,-0.04746163688296264,-0.1872091561873755,-0.013525594352095785,-0.014978491755865487,-0.01665664799114053,-0.19696473339312726,-0.028358346551383938,-0.03192325737649996,-0.014978510779808272,-0.006043768227058779,-0.07283959457126099,-0.01177075474553701,-0.01124388214507903,-0.01732329017066747,-0.05125758936169733,-0.06330952072141659,-0.050101897537643374,-0.1503065255866984,0.0,0.0,0.0,0.0,-0.027520818918578174,-0.011375346429379575,-0.019425036426996153,-0.01066510647734252,-0.010573236234220688,-0.010223083841798817,0.0,0.0,0.0,-0.19643809045360097,-0.15110408093934363,0
0.20636382177456253,-0.09655454278575312,-0.43396203113994053,-0.14386351946010595,-0.171878060329799,-0.026369800312643746,-0.09497781245721425,-0.08278839481054748,-0.1342389225143022,-0.04019686862287532,-0.03484806676369364,-0.03463202114446468,-0.047441506622015996,-0.18705203357224295,-0.013525594352095785,-0.014978491755865487,-0.01665664799114053,-0.20288042605324574,-0.028357612703182312,-0.03195606064802727,-0.014978510779808272,-0.006094134489782278,-0.0705051047089704,-0.011770753970113281,-0.01124388214507903,-0.01732329017066747,-0.05125758936169733,-0.06330952072141659,-0.050101897537643374,-0.1503065255866984,0.0,0.0,0.0,0.0,-0.027525421923705537,-0.011375345944014981,-0.01942502385291969,-0.01066510647734252,-0.010573236234220688,-0.010223083841798817,0.0,0.0,0.0,-0.19643809045360097,-0.15110408093934363,0
0.4198086524254316,-0.1846590594198998,0.9963059903733601,-0.11084661514491424,-0.1484934268840907,-0.026369800312643746,-0.06483775559041736,-0.018347346433547813,-0.13453041172348001,0.07509494475437835,-0.008175956861228208,-0.03463202114446468,0.1184790188473366,0.24075326038180914,-0.013525594352095785,-0.014978491755865487,-0.01665664799114053,-0.1681257316750496,-0.01922089873062972,-0.026874468124067744,-0.014978510779808272,-0.011964607382524535,-0.00047040884025224215,-0.011756889070259523,-0.01112605670297472,-0.01732329017066747,-0.011546828731233763,0.2048191960137394,-0.050101897537643374,1.2990278599431773,0.0,0.0,0.0,0.0,-0.027525483819507802,-0.011363611754759103,-0.019400664073243187,-0.010665106476350618,-0.010468436912711493,-0.010176055723579802,0.0,0.0,0.0,0.42311074318277025,1.3473997086381644,0
-0.2014836578325708,-0.34634243729268593,-0.5962158827838062,-0.10820526279969891,-0.17081512244590316,-0.019299584399480953,-0.09162891724979237,-0.04867254566978295,-0.13424860609266182,-0.040140377853411305,-0.034726557737836436,-0.03463202114446468,-0.047320822056192174,-0.18702398716661867,-0.013525594352095785,-0.014978491755865487,-0.01665664799114053,-0.1814360401603162,-0.028354145926120025,-0.031952678626433424,-0.014978510779808272,-0.006094177705341851,-0.06817061484667979,-0.011770754763513578,-0.011243882145074604,-0.01732329017066747,-0.021474518888849655,-0.08884558898190763,-0.050101897537643374,-0.27108439104752136,0.0,0.0,0.0,0.0,-0.027525483819507802,-0.011375346439883763,-0.01942503686938011,-0.01066510647734252,-0.01057323623421626,-0.01022308384179705,0.0,0.0,0.0,-0.041550882044508165,-0.2759793967374693,0
-0.23661346473857583,-0.13351554649869035,0.19345311152905917,-0.07782971082972254,-0.11341647671552829,-0.026369800312643746,-0.09497781245721425,-0.09036969461960627,-0.13448120527666332,-0.040195905381383096,-0.03483977033472524,-0.03451934652209655,-0.047419809428713836,-0.18635754517167705,-0.013525594352095785,-0.014978491755865487,-0.01665664799114053,-0.1252369598891905,-0.02832595842558122,-0.031925118809067086,-0.014978510779808272,-0.006094436773030795,-0.07750857429584221,-0.011770754763513578,-0.01124388214507903,-0.01732329017066747,-0.05125758936169733,-0.08884558898190763,-0.050101897537643374,-0.27108439104752136,0.0,0.0,0.0,0.0,-0.027525483819507802,-0.011375346439883763,-0.01942503686938011,-0.01066510647734252,-0.010573236234220688,-0.010223083841798817,0.0,0.0,0.0,-0.19643809045360097,-0.2759793967374693,0
1.0516215667707618,0.13717956930246797,1.9331811552806053,-0.11877067218056025,-0.1623116193747365,-0.026369800312643746,-0.08158223162752674,-0.041091245860724164,-0.13425426405162733,-0.037531246469059365,-0.02916854203972456,-0.03463202114446468,-0.042196792442064965,-0.1458133182027125,-0.013525594352095785,-0.014978491755865487,-0.01665664799114053,-0.182175501742831,-0.027640222731989583,-0.03145672439217782,-0.014978510779808272,-0.006404318426214501,-0.04716020608606434,-0.011740169007557307,-0.01097199975004329,-0.01732329017066747,-0.011546828731233763,0.013298684060056565,-0.050101897537643374,0.151638138065359,0.0,0.0,0.0,0.0,-0.027525483819507802,-0.011348150020699778,-0.019257774398357266,-0.009058225706404407,-0.010330351432368254,-0.010087437019823703,0.0,0.0,0.0,0.26822353477367744,0.16108420855597055,0
-0.20090745415799496,-0.34665698796431804,-0.6689388780759615,-0.14914622415053663,-0.171878060329799,-0.026369800312643746,-0.09832670766463612,-0.08657904471507687,-0.11068352610526916,-0.038680140651120055,-0.03009794313410583,-0.007937002718256802,-0.04443204746972438,-0.148495386979305,-0.013525594352095785,-0.014978491755865487,-0.01665664799114053,-0.205838272383305,-0.028280854706951762,-0.03188080563745068,-0.014978510779808272,-0.00609453007245022,-0.07750857429584221,-0.011770754763513578,-0.01124388214507903,-0.01732329017066747,-0.05125758936169733,-0.08884558898190763,-0.050101897537643374,-0.27108439104752136,0.0,0.0,0.0,0.0,-0.027525483819507802,-0.011375346439883763,-0.01942503686938011,-0.01066510647734252,-0.010573236234220688,-0.010223083841798817,0.0,0.0,0.0,-0.19643809045360097,-0.2759793967374693,0
-0.22913631447035238,-0.34677440288444517,-0.6750974023363848,-0.1504669003231443,-0.171878060329799,-0.026369800312643746,-0.09497781245721425,-0.09036969461960627,0.000625101743332484,-0.03583914573899236,-0.01740528033969836,-0.03023095053906284,-0.03231744399782449,0.02402560834932572,-0.013525594352095785,-0.014978491755865487,-0.01665664799114053,-0.2065777339658198,-0.028076466272883287,-0.031679718978209086,-0.014978510779808272,-0.006094531296732213,-0.07750857429584221,-0.011770754763513578,-0.01124388214507903,-0.01732329017066747,-0.05125758936169733,-0.08884558898190763,-0.050101897537643374,-0.27108439104752136,0.0,0.0,0.0,0.0,-0.027525483819507802,-0.011375346439883763,-0.01942503686938011,-0.01066510647734252,-0.010573236234220688,-0.010223083841798817,0.0,0.0,0.0,-0.19643809045360097,-0.2759793967374693,0
